PLAYER_NAME,team,GP,G_PERCENT,MIN,MPG,num_times_stolen_from_rookie,num_times_fouled_by_rookie,num_times_blocked_rookie,positive_events_against_rookies_total,num_times_stolen_by_rookie,num_times_fouled_rookie,num_times_blocked_by_rookie,negative_events_against_rookies_total,num_times_stolen_from_rookie_per_36,num_times_fouled_by_rookie_per_36,num_times_blocked_rookie_per_36,positive_events_against_rookies_total_per_36,num_times_stolen_by_rookie_per_36,num_times_fouled_rookie_per_36,num_times_blocked_by_rookie_per_36,negative_events_against_rookies_total_per_36,net_events_against_rookies_total_per_36
Marcus Smart,LAL,44,0.8148148148148148,1249.90166666667,28.406856060606138,8,6,3,17,9,5,0,14,0.23041812622592914,0.17281359466944687,0.08640679733472344,0.48963851823009946,0.2592203920041703,0.14401132889120571,0,0.403231720895376,0.08640679733472345
Kyle Anderson,MEM,23,0.4339622641509434,472.46,20.54173913043478,6,4,3,13,1,3,2,6,0.4571815603437328,0.30478770689582185,0.2285907801718664,0.9905600474114211,0.07619692672395546,0.2285907801718664,0.15239385344791093,0.4571815603437328,0.5333784870676883
Dwight Powell,DAL,40,0.7407407407407407,541.195,13.529875,3,8,2,13,0,3,2,5,0.19955838468574172,0.53215569249531125,0.1330389231238278,0.8647530003048807,0,0.19955838468574172,0.1330389231238278,0.33259730780956953,0.5321556924953111
Julius Randle,MIN,56,1,1882.09166666667,33.60877976190482,7,19,1,27,5,5,4,14,0.13389358470850227,0.36342544420879186,0.019127654958357467,0.5164466838756516,0.09563827479178733,0.09563827479178733,0.07651061983342987,0.26778716941700453,0.2486595144586471
Andrew Wiggins,MIA,50,0.8928571428571429,1563.97833333333,31.2795666666666,4,4,4,12,4,1,2,7,0.09207288677272829,0.09207288677272829,0.09207288677272829,0.27621866031818487,0.09207288677272829,0.023018221693182073,0.046036443386364145,0.16112755185227448,0.11509110846591039
Joel Embiid,PHI,31,0.5740740740740741,971.57,31.340967741935486,0,20,4,24,7,1,3,11,0,0.7410685797214818,0.14821371594429633,0.889282295665778,0.2593740029025186,0.03705342898607408,0.11116028695822225,0.40758771884681494,0.48169457681896305
Clint Capela,HOU,47,0.8867924528301887,555.966666666667,11.829078014184406,4,3,9,16,1,4,4,9,0.25900833383296346,0.19425625037472258,0.5827687511241678,1.0360333353318538,0.06475208345824086,0.25900833383296346,0.25900833383296346,0.5827687511241678,0.453264584207686
Bogdan Bogdanović,LAC,17,0.3148148148148148,372.076666666667,21.886862745098057,0,1,0,1,0,0,0,0,0,0.09675425315571155,0,0.09675425315571155,0,0,0,0,0.09675425315571155
Jusuf Nurkić,UTA,41,0.7321428571428571,1083.06833333333,26.41630081300805,2,3,1,6,1,4,3,8,0.06647779995414284,0.09971669993121426,0.03323889997707142,0.19943339986242853,0.03323889997707142,0.13295559990828568,0.09971669993121426,0.26591119981657135,-0.06647779995414282
Nikola Jokić,DEN,39,0.7090909090909091,1337.65333333333,34.29880341880333,4,9,0,13,10,4,2,16,0.1076512100793432,0.2422152226785222,0,0.3498664327578654,0.269128025198358,0.1076512100793432,0.0538256050396716,0.4306048403173728,-0.0807384075595074
Kristaps Porziņģis,GSW,17,0.3090909090909091,413.098333333333,24.299901960784297,1,8,4,13,0,2,0,2,0.08714632109384778,0.6971705687507822,0.3485852843753911,1.1329021742200212,0,0.17429264218769555,0,0.17429264218769555,0.9586095320323256
Joe Ingles,MIN,19,0.3392857142857143,75.8133333333333,3.9901754385964896,1,1,0,2,1,2,0,3,0.47485051002462203,0.47485051002462203,0,0.9497010200492441,0.47485051002462203,0.9497010200492441,0,1.424551530073866,-0.474850510024622
T.J. McConnell,IND,40,0.7272727272727273,679.991666666667,16.999791666666674,2,1,0,3,6,1,2,9,0.10588365053493298,0.05294182526746649,0,0.15882547580239947,0.31765095160479895,0.05294182526746649,0.10588365053493298,0.47647642740719837,-0.3176509516047989
Tyus Jones,DAL,51,0.9444444444444444,804.933333333333,15.783006535947706,4,0,0,4,2,0,0,2,0.1788968030478715,0,0,0.1788968030478715,0.08944840152393575,0,0,0.08944840152393575,0.08944840152393575
D'Angelo Russell,WAS,26,0.49056603773584906,494.775,19.029807692307692,2,5,0,7,0,2,0,2,0.14552069122328332,0.36380172805820826,0,0.5093224192814916,0,0.14552069122328332,0,0.14552069122328332,0.36380172805820826
Karl-Anthony Towns,NYK,51,0.9272727272727272,1597.16666666667,31.316993464052352,4,10,2,16,1,5,11,17,0.09015965772722512,0.22539914431806277,0.04507982886361256,0.36063863090890047,0.02253991443180628,0.11269957215903138,0.24793905874986905,0.3831785453407067,-0.02253991443180625
Kelly Oubre Jr.,PHI,32,0.5925925925925926,1045.185,32.66203125,2,3,0,5,3,4,2,9,0.06888732616713789,0.10333098925070681,0,0.1722183154178447,0.10333098925070681,0.13777465233427577,0.06888732616713789,0.3099929677521205,-0.1377746523342758
Devin Booker,PHX,43,0.7818181818181819,1458.25666666667,33.91294573643419,9,19,2,30,7,4,7,18,0.2221831090548755,0.4690532302269594,0.04937402423441678,0.7406103635162518,0.17280908482045876,0.09874804846883356,0.17280908482045876,0.444366218109751,0.29624414540650074
Myles Turner,MIL,50,0.9433962264150944,1427.505,28.5501,2,8,2,12,2,5,2,9,0.05043765170699927,0.2017506068279971,0.05043765170699927,0.3026259102419956,0.05043765170699927,0.1260941292674982,0.05043765170699927,0.22696943268149672,0.07565647756049887
Bobby Portis,MIL,51,0.9622641509433962,1239.54166666667,24.30473856209157,1,3,0,4,3,0,1,4,0.02904299304178284,0.08712897912534853,0,0.11617197216713136,0.08712897912534853,0,0.02904299304178284,0.11617197216713136,0
Kevon Looney,NOP,18,0.32142857142857145,250.536666666667,13.918703703703722,1,0,0,1,1,1,0,2,0.14369154215617125,0,0,0.14369154215617125,0.14369154215617125,0.14369154215617125,0,0.2873830843123425,-0.14369154215617125
Norman Powell,MIA,45,0.8035714285714286,1378.71166666667,30.638037037037112,3,8,0,11,2,2,4,8,0.07833400022001197,0.20889066725336525,0,0.28722466747337727,0.05222266681334131,0.05222266681334131,0.10444533362668262,0.20889066725336525,0.07833400022001202
Larry Nance Jr.,CLE,25,0.45454545454545453,322.486666666667,12.899466666666681,2,2,0,4,1,2,0,3,0.22326504454964521,0.22326504454964521,0,0.44653008909929043,0.11163252227482261,0.22326504454964521,0,0.3348975668244678,0.11163252227482262
Royce O'Neale,PHX,55,1,1613.96833333333,29.344878787878727,5,1,2,8,4,7,1,12,0.11152635171487278,0.022305270342974557,0.044610540685949114,0.17844216274379646,0.08922108137189823,0.1561368924008219,0.022305270342974557,0.26766324411569464,-0.08922108137189819
Domantas Sabonis,SAC,19,0.3392857142857143,563.588333333333,29.662543859649105,0,3,0,3,3,0,0,3,0,0.1916292329211926,0,0.1916292329211926,0.1916292329211926,0,0,0.1916292329211926,0
Kris Dunn,LAC,54,1,1483.325,27.46898148148148,6,3,0,9,3,2,1,6,0.1456187956112113,0.07280939780560565,0,0.21842819341681696,0.07280939780560565,0.048539598537070426,0.024269799268535213,0.1456187956112113,0.07280939780560566
Buddy Hield,ATL,45,0.8035714285714286,772.671666666667,17.170481481481488,5,2,2,9,2,4,1,7,0.23295794030668474,0.09318317612267389,0.09318317612267389,0.4193242925520325,0.09318317612267389,0.18636635224534778,0.046591588061336946,0.3261411164293586,0.0931831761226739
Brandon Ingram,TOR,53,0.9636363636363636,1800.27833333333,33.96751572327038,3,9,4,16,7,3,2,12,0.05999072365661987,0.17997217096985962,0.07998763154215983,0.31995052616863934,0.1399783551987797,0.05999072365661987,0.03999381577107992,0.2399628946264795,0.07998763154215985
Skal Labissiere,WAS,3,0.05660377358490566,37.55,12.516666666666666,2,0,0,2,0,2,0,2,1.9174434087882826,0,0,1.9174434087882826,0,1.9174434087882826,0,1.9174434087882826,0
Caris LeVert,DET,36,0.6792452830188679,706.466666666667,19.624074074074084,7,6,4,17,0,3,0,3,0.3567047277531375,0.30574690950268923,0.20383127300179285,0.8662829102576196,0,0.15287345475134462,0,0.15287345475134462,0.713409455506275
Jamal Murray,DEN,50,0.9090909090909091,1780.24,35.6048,4,12,0,16,4,3,4,11,0.08088797016132657,0.24266391048397967,0,0.32355188064530627,0.08088797016132657,0.06066597762099492,0.08088797016132657,0.22244191794364804,0.10110996270165823
Jakob Poeltl,TOR,22,0.4,551.23,25.055909090909093,1,2,3,6,2,5,0,7,0.06530849191807413,0.13061698383614825,0.19592547575422237,0.39185095150844473,0.13061698383614825,0.32654245959037065,0,0.4571594434265189,-0.06530849191807414
Jaylen Brown,BOS,49,0.9074074074074074,1675.44166666667,34.19268707483,3,16,0,19,9,4,4,17,0.0644606148627475,0.34378994593465334,0,0.40825056079740085,0.1933818445882425,0.08594748648366334,0.08594748648366334,0.3652768175555692,0.042973743241831674
Gary Payton II,GSW,50,0.9090909090909091,653.591666666667,13.071833333333341,1,1,4,6,0,1,1,2,0.055080261631242716,0.055080261631242716,0.22032104652497086,0.3304815697874563,0,0.055080261631242716,0.055080261631242716,0.11016052326248543,0.22032104652497086
Pascal Siakam,IND,51,0.9272727272727272,1723.27,33.789607843137254,1,14,0,15,3,2,0,5,0.02089051628589832,0.2924672280025765,0,0.31335774428847485,0.06267154885769496,0.04178103257179664,0,0.10445258142949161,0.20890516285898325
Guerschon Yabusele,CHI,45,0.8181818181818182,472.753333333333,10.505629629629622,1,0,0,1,1,2,3,6,0.076149648160422,0,0,0.076149648160422,0.076149648160422,0.152299296320844,0.22844894448126593,0.45689788896253186,-0.3807482408021099
Ivica Zubac,IND,43,0.7818181818181819,1328.45333333333,30.894263565891393,3,4,3,10,4,6,0,10,0.08129754902944798,0.10839673203926398,0.08129754902944798,0.2709918300981599,0.10839673203926398,0.16259509805889596,0,0.2709918300981599,0
Dorian Finney-Smith,HOU,20,0.37735849056603776,316.063333333333,15.80316666666665,1,1,1,3,0,4,1,5,0.11390122232885827,0.11390122232885827,0.11390122232885827,0.3417036669865748,0,0.4556048893154331,0.11390122232885827,0.5695061116442913,-0.22780244465771654
Derrick Jones Jr.,LAC,22,0.4074074074074074,545.54,24.797272727272727,1,1,1,3,0,3,1,4,0.06598966161967959,0.06598966161967959,0.06598966161967959,0.19796898485903874,0,0.19796898485903874,0.06598966161967959,0.26395864647871836,-0.06598966161967962
Alex Caruso,OKC,37,0.6607142857142857,679.061666666667,18.353018018018027,5,1,1,7,2,1,1,4,0.26507165524976856,0.05301433104995371,0.05301433104995371,0.371100317349676,0.10602866209990743,0.05301433104995371,0.05301433104995371,0.21205732419981485,0.15904299314986117
Lonzo Ball,CLE,35,0.6363636363636364,727.743333333333,20.79266666666666,6,0,2,8,1,2,0,3,0.2968079405284832,0,0.09893598017616105,0.3957439207046442,0.049467990088080525,0.09893598017616105,0,0.1484039702642416,0.2473399504404026
De'Aaron Fox,SAS,45,0.8333333333333334,1441.75666666667,32.03903703703711,7,7,2,16,3,4,3,10,0.1747867763168538,0.1747867763168538,0.049939078947672515,0.3995126315813801,0.07490861842150877,0.09987815789534503,0.07490861842150877,0.24969539473836258,0.14981723684301754
Malik Monk,SAC,43,0.7678571428571429,953.343333333333,22.17077519379844,3,3,1,7,4,2,2,8,0.11328552497701076,0.11328552497701076,0.03776184165900359,0.26433289161302514,0.15104736663601437,0.07552368331800718,0.07552368331800718,0.30209473327202874,-0.03776184165900359
Jonathan Isaac,ORL,44,0.8301886792452831,439.1,9.979545454545455,1,2,3,6,0,2,1,3,0.08198588020951947,0.16397176041903894,0.2459576406285584,0.4919152812571168,0,0.16397176041903894,0.08198588020951947,0.2459576406285584,0.2459576406285584
Lauri Markkanen,UTA,41,0.7321428571428571,1410.43,34.40073170731708,3,8,1,12,2,5,5,12,0.07657239281637515,0.20419304751033374,0.025524130938791717,0.3062895712655006,0.051048261877583434,0.12762065469395859,0.12762065469395859,0.3062895712655006,0
Donovan Mitchell,CLE,51,0.9272727272727272,1718.545,33.696960784313724,9,17,1,27,7,5,2,14,0.18853157758452643,0.35611520210410547,0.02094795306494738,0.5655947327535793,0.1466356714546317,0.1047397653247369,0.04189590612989476,0.2932713429092634,0.2723233898443159
Luke Kennard,LAL,50,0.9259259259259259,1039.04166666667,20.780833333333398,3,2,1,6,3,2,0,5,0.10394193367285527,0.06929462244857018,0.03464731122428509,0.20788386734571054,0.10394193367285527,0.06929462244857018,0,0.17323655612142547,0.03464731122428508
Zach Collins,CHI,10,0.18181818181818182,183.736666666667,18.3736666666667,0,2,0,2,1,2,0,3,0,0.3918651693546917,0,0.3918651693546917,0.19593258467734584,0.3918651693546917,0,0.5877977540320375,-0.1959325846773458
John Collins,LAC,51,0.9444444444444444,1425.6,27.952941176470585,3,6,3,12,1,4,3,8,0.07575757575757576,0.15151515151515152,0.07575757575757576,0.30303030303030304,0.025252525252525256,0.10101010101010102,0.07575757575757576,0.20202020202020204,0.101010101010101
OG Anunoby,NYK,41,0.7454545454545455,1353.23833333333,33.00581300813,5,8,0,13,3,1,5,9,0.13301426331651392,0.21282282130642227,0,0.3458370846229362,0.07980855798990835,0.026602852663302784,0.13301426331651392,0.23942567396972506,0.10641141065321116
Jarrett Allen,CLE,43,0.7818181818181819,1175.05833333333,27.326937984496045,3,8,2,13,1,5,2,8,0.09191033069280274,0.24509421518080732,0.06127355379520183,0.3982780996688119,0.030636776897600915,0.15318388448800457,0.06127355379520183,0.24509421518080732,0.15318388448800457
Bam Adebayo,MIA,48,0.8571428571428571,1506.11666666667,31.377430555555623,3,13,3,19,6,2,3,11,0.07170759237332197,0.31073290028439515,0.07170759237332197,0.4541480850310391,0.14341518474664394,0.04780506158221464,0.07170759237332197,0.2629278387021805,0.1912202463288586
Isaiah Hartenstein,OKC,30,0.5357142857142857,771.673333333333,25.72244444444443,3,2,2,7,5,3,0,8,0.13995559433611812,0.09330372955741208,0.09330372955741208,0.3265630534509423,0.2332593238935302,0.13995559433611812,0,0.3732149182296483,-0.04665186477870603
Tony Bradley,IND,38,0.6909090909090909,416.27,10.954473684210527,0,4,0,4,0,6,0,6,0,0.34592932471713067,0,0.34592932471713067,0,0.5188939870756961,0,0.5188939870756961,-0.17296466235856545
Kyle Kuzma,MIL,50,0.9433962264150944,1341.21,26.8242,2,11,4,17,7,4,3,14,0.053682868454604425,0.2952557765003243,0.10736573690920885,0.45630438186413763,0.1878900395911155,0.10736573690920885,0.08052430268190663,0.375780079182231,0.08052430268190663
Derrick White,BOS,52,0.9629629629629629,1780.88333333333,34.24775641025634,7,12,10,29,1,0,1,2,0.1415028122748077,0.24257624961395607,0.20214687467829673,0.5862259365670605,0.020214687467829673,0,0.020214687467829673,0.040429374935659346,0.5457965616314011
Josh Hart,NYK,43,0.7818181818181819,1313.95166666667,30.55701550387605,1,4,2,7,6,5,1,12,0.0273982680742949,0.1095930722971796,0.0547965361485898,0.1917878765200643,0.1643896084457694,0.1369913403714745,0.0273982680742949,0.3287792168915388,-0.13699134037147448
Dillon Brooks,PHX,49,0.8909090909090909,1523.02666666667,31.08217687074837,5,7,0,12,4,2,1,7,0.11818571791257731,0.16546000507760825,0,0.28364572299018553,0.09454857433006185,0.047274287165030925,0.023637143582515462,0.16546000507760825,0.11818571791257729
Thomas Bryant,CLE,39,0.7090909090909091,408.365,10.470897435897436,1,2,1,4,0,5,1,6,0.08815642868512238,0.17631285737024477,0.08815642868512238,0.35262571474048954,0,0.4407821434256119,0.08815642868512238,0.5289385721107343,-0.1763128573702447
Luke Kornet,SAS,44,0.8148148148148148,1005.975,22.863068181818182,2,1,3,6,0,5,0,5,0.07157235517781256,0.03578617758890628,0.10735853276671886,0.21471706553343772,0,0.17893088794453144,0,0.17893088794453144,0.03578617758890629
Chris Boucher,BOS,9,0.16666666666666666,94.15,10.461111111111112,1,0,0,1,0,1,0,1,0.3823685608072225,0,0,0.3823685608072225,0,0.3823685608072225,0,0.3823685608072225,0
Maxi Kleber,LAL,29,0.5370370370370371,333.361666666667,11.495229885057483,1,3,1,5,1,2,0,3,0.10799082078023356,0.32397246234070065,0.10799082078023356,0.5399541039011678,0.10799082078023356,0.21598164156046712,0,0.32397246234070065,0.21598164156046717
Nigel Hayes-Davis,PHX,27,0.4909090909090909,195.213333333333,7.230123456790111,2,1,0,3,1,1,0,2,0.36882726589713877,0.18441363294856938,0,0.5532408988457083,0.18441363294856938,0.18441363294856938,0,0.36882726589713877,0.1844136329485695
Grayson Allen,PHX,35,0.6363636363636364,1059.40333333333,30.268666666666572,5,11,1,17,2,3,3,8,0.16990696020716115,0.3737953124557546,0.03398139204143223,0.577683664704348,0.06796278408286446,0.10194417612429671,0.10194417612429671,0.27185113633145785,0.3058325283728901
Marvin Bagley III,DAL,41,0.7592592592592593,799.373333333333,19.496910569105683,2,4,3,9,0,6,1,7,0.09007055526829354,0.18014111053658707,0.1351058329024403,0.4053174987073209,0,0.2702116658048806,0.04503527763414677,0.31524694343902737,0.09007055526829355
Mikal Bridges,NYK,55,1,1895.09833333333,34.45633333333327,9,1,3,13,4,4,2,10,0.17096738163982728,0.018996375737758586,0.05698912721327575,0.2469528845908616,0.07598550295103434,0.07598550295103434,0.03799275147551717,0.18996375737758583,0.05698912721327576
Miles Bridges,CHA,53,0.9636363636363636,1707.20333333333,32.21138364779868,2,8,1,11,4,3,0,7,0.042174238179010205,0.16869695271604082,0.021087119089505103,0.23195830998455608,0.08434847635802041,0.0632613572685153,0,0.1476098336265357,0.08434847635802037
Bruce Brown,DEN,55,1,1371.325,24.93318181818182,6,3,1,10,6,9,2,17,0.15751189542960276,0.07875594771480138,0.026251982571600458,0.2625198257160046,0.15751189542960276,0.23626784314440413,0.052503965143200916,0.4462837037172078,-0.18376387800120325
Jalen Brunson,NYK,50,0.9090909090909091,1727.995,34.5599,4,20,0,24,8,7,4,19,0.08333357446057425,0.4166678723028713,0,0.5000014467634455,0.1666671489211485,0.14583375530600495,0.08333357446057425,0.39583447868772775,0.10416696807571774
Jevon Carter,ORL,24,0.4528301886792453,258.396666666667,10.76652777777779,1,2,0,3,1,3,1,5,0.13932068267134493,0.27864136534268985,0,0.41796204801403475,0.13932068267134493,0.41796204801403475,0.13932068267134493,0.6966034133567246,-0.27864136534268985
Wendell Carter Jr.,ORL,51,0.9622641509433962,1505.695,29.52343137254902,2,3,2,7,1,9,1,11,0.04781844928753832,0.07172767393130748,0.04781844928753832,0.1673645725063841,0.02390922464376916,0.2151830217939224,0.02390922464376916,0.26300147108146077,-0.09563689857507668
Donte DiVincenzo,MIN,56,1,1744.59833333333,31.153541666666605,8,4,4,16,9,9,2,20,0.16508097852514317,0.08254048926257158,0.08254048926257158,0.33016195705028634,0.18571610084078607,0.18571610084078607,0.04127024463128579,0.41270244631285796,-0.08254048926257163
Shai Gilgeous-Alexander,OKC,49,0.875,1632.41,33.31448979591837,5,27,2,34,5,5,4,14,0.110266415912669,0.5954386459284127,0.044106566365067594,0.7498116282061491,0.110266415912669,0.110266415912669,0.08821313273013519,0.3087459645554732,0.4410656636506759
Aaron Holiday,HOU,35,0.660377358490566,464.5,13.271428571428572,3,3,1,7,3,0,1,4,0.23250807319698602,0.23250807319698602,0.07750269106566199,0.542518837459634,0.23250807319698602,0,0.07750269106566199,0.31001076426264795,0.23250807319698608
Kevin Huerter,DET,48,0.9056603773584906,1084.745,22.598854166666666,6,5,2,13,4,4,2,10,0.1991251400098641,0.16593761667488674,0.0663750466699547,0.43143780335470555,0.1327500933399094,0.1327500933399094,0.0663750466699547,0.3318752333497735,0.09956257000493207
Jaren Jackson Jr.,UTA,48,0.8571428571428571,1454.64833333333,30.30517361111104,5,10,12,27,5,9,0,14,0.12374124788465513,0.24748249576931025,0.2969789949231723,0.6682027385771376,0.12374124788465513,0.22273424619237922,0,0.3464754940770343,0.3217272445001033
Caleb Martin,DAL,46,0.8518518518518519,644.296666666667,14.006449275362325,0,2,0,2,1,3,3,7,0,0.11174976330779295,0,0.11174976330779295,0.05587488165389647,0.16762464496168938,0.16762464496168938,0.3911241715772753,-0.27937440826948234
De'Anthony Melton,GSW,28,0.509090909090909,609.206666666667,21.757380952380966,2,2,3,7,1,4,1,6,0.11818649391011253,0.11818649391011253,0.1772797408651688,0.4136527286853938,0.059093246955056265,0.23637298782022506,0.059093246955056265,0.3545594817303376,0.059093246955056244
